artwork,style,genre,emotion
10296,21,14,2
10297,21,14,4
10298,21,14,4
10299,25,4,5
10300,25,14,2
10301,25,4,2
10302,25,4,2
10303,25,4,5
10304,25,4,0
10305,25,4,5
10306,25,4,5
10307,25,4,5
10308,21,14,2
10309,21,8,1
10310,25,8,1
10311,21,9,1
10312,21,14,1
10313,21,14,4
10314,21,9,2
10315,25,14,2
10316,21,14,4
10317,25,4,6
10318,21,14,2
10319,21,14,2
10320,21,14,2
10321,21,14,4
10322,21,14,7
10323,21,14,0
10324,25,8,2
10325,25,8,0
10326,25,8,1
10327,25,8,1
10328,25,14,0
10329,21,8,1
10330,21,8,4
10331,21,8,3
10332,25,14,6
10333,25,14,0
10334,25,8,2
10335,25,8,5
10336,25,8,5
10337,21,14,4
10338,21,14,7
10339,21,8,1
10340,25,8,5
10341,21,8,1
10342,21,8,1
10343,21,14,1
10344,25,14,2
10345,25,8,1
10346,21,14,4
10347,21,14,6
10348,21,14,5
10349,21,8,5
10350,25,8,0
10351,21,8,2
10352,21,8,2
10353,21,14,1
10354,21,14,0
10355,21,14,2
10356,21,8,4
10357,25,8,2
10358,21,8,1
10359,25,14,1
10360,25,8,1
10361,25,8,6
10362,25,14,0
10363,21,8,1
10364,25,14,1
10365,25,8,2
10366,25,14,1
10367,25,14,2
10368,25,14,2
10369,25,14,2
10370,21,8,1
10371,21,14,6
10372,21,9,2
10373,21,9,2
10374,21,14,2
10375,21,17,2
10376,21,17,2
10377,21,17,2
10378,21,17,2
10379,21,14,1
10380,21,14,1
10381,21,8,4
10382,21,8,2
10383,21,10,1
10384,21,14,2
10385,25,8,2
10386,25,4,0
10387,21,14,5
10388,25,2,2
10389,21,9,5
10390,21,9,4
10391,21,9,0
10392,21,9,5
10393,21,14,6
10394,21,4,2
10395,21,14,7
10396,25,14,2
10397,25,14,4
10398,25,4,1
10399,25,14,5
10400,25,4,4
10401,25,4,0
10402,25,14,1
10403,21,14,5
10404,25,4,6
10405,25,14,4
10406,25,14,5
10407,25,4,5
10408,25,14,2
10409,25,4,5
10410,25,4,2
10411,25,14,5
10412,25,9,0
10413,25,9,5
10414,25,9,5
10415,25,14,2
10416,25,14,5
10417,21,14,4
10418,21,4,2
10419,25,9,6
10420,25,4,2
10421,25,14,6
10422,21,14,0
10423,25,4,5
10424,25,14,4
10425,25,4,2
10426,25,14,2
10427,21,14,2
10428,21,14,2
10429,21,4,7
10430,25,14,5
10431,21,14,4
10432,21,14,6
10433,21,14,4
10434,21,14,4
10435,21,8,1
10436,21,8,2
10437,25,8,5
10438,25,8,2
10439,25,8,5
10440,25,4,2
10441,21,14,5
10442,21,14,6
10443,25,15,2
10444,25,14,0
10445,25,4,8
10446,25,14,2
10447,25,4,2
10448,25,4,5
10449,25,4,5
10450,21,8,2
10451,21,17,2
10452,21,17,2
10453,21,17,1
10454,21,8,2
10455,21,4,1
10456,25,4,5
10457,21,9,4
10458,21,9,4
10459,21,8,2
10460,21,14,2
10461,21,14,0
10462,21,8,6
10463,21,8,4
10464,25,4,4
10465,25,2,6
10466,21,8,6
10467,21,4,5
10468,21,0,2
10469,21,14,7
10470,25,0,7
10471,25,9,1
10472,21,9,5
10473,25,4,2
10474,25,4,5
10475,25,4,5
10476,25,9,8
10477,25,9,5
10478,25,2,5
10479,25,17,0
10480,21,4,3
10481,25,4,5
10482,25,14,1
10483,25,4,2
10484,21,15,2
10485,21,8,2
10486,21,8,1
10487,21,8,2
10488,21,8,2
10489,21,8,1
10490,21,8,1
10491,21,8,2
10492,21,4,2
10493,21,4,1
10494,21,4,2
10495,21,4,2
10496,21,14,1
10497,21,8,1
10498,21,8,2
10499,21,8,1
10500,21,14,1
10501,21,14,1
10502,21,8,2
10503,21,8,2
10504,21,14,6
10505,21,14,2
10506,21,8,7
10507,21,14,6
10508,21,8,2
10509,21,8,2
10510,21,8,2
10511,21,8,2
10512,21,14,2
10513,21,8,1
10514,21,8,2
10515,21,14,6
10516,21,14,2
10517,21,8,2
10518,21,8,2
10519,21,14,2
10520,21,8,1
10521,25,9,6
10522,25,9,0
10523,25,14,0
10524,25,9,0
10525,25,4,5
10526,25,4,2
10527,25,9,4
10528,25,14,5
10529,25,14,4
10530,25,9,5
10531,25,9,5
10532,25,14,5
10533,25,9,2
10534,25,9,2
10535,25,4,6
10536,25,9,8
10537,25,14,5
10538,25,9,4
10539,25,9,5
10540,25,9,0
10541,25,4,2
10542,25,4,2
10543,25,4,5
10544,25,9,2
10545,25,4,2
10546,25,14,0
10547,25,9,5
10548,25,9,2
10549,25,4,2
10550,25,14,6
10551,25,14,4
10552,25,14,4
10553,25,14,2
10554,21,17,2
10555,21,17,1
10556,25,14,0
10557,21,14,2
10558,21,8,2
10559,21,14,4
10560,21,14,0
10561,25,14,5
10562,25,14,0
10563,25,14,0
10564,25,14,5
10565,25,14,0
10566,25,14,5
10567,21,8,1
10568,21,14,1
10569,21,8,2
10570,21,14,2
10571,21,8,2
10572,25,14,0
10573,21,15,0
10574,21,8,1
10575,21,8,1
10576,21,8,1
10577,21,8,1
10578,21,14,5
10579,25,4,5
10580,25,14,5
10581,25,4,5
10582,25,4,2
10583,25,14,5
10584,25,4,0
10585,21,14,6
10586,25,9,5
10587,25,14,5
10588,25,14,5
10589,25,14,5
10590,25,14,5
10591,25,14,6
10592,25,14,5
10593,25,4,7
10594,25,14,6
10595,25,14,5
10596,25,4,5
10597,25,14,2
10598,25,14,2
10599,25,14,5
10600,25,14,0
10601,25,14,4
10602,25,14,5
10603,25,14,5
10604,25,14,2
10605,25,14,2
10606,25,14,4
10607,25,14,0
10608,25,14,5
10609,25,14,5
10610,25,14,4
10611,25,14,7
10612,21,4,2
10613,25,4,6
10614,25,14,4
10615,25,14,4
10616,21,14,7
10617,25,4,5
10618,25,14,4
10619,25,14,5
10620,25,14,6
10621,25,14,5
10622,25,14,6
10623,25,14,5
10624,25,14,5
10625,25,14,2
10626,25,4,2
10627,25,14,2
10628,25,4,2
10629,25,14,5
10630,25,14,5
10631,25,14,5
10632,25,4,0
10633,21,4,5
10634,25,14,0
10635,25,14,6
10636,25,14,6
10637,25,14,5
10638,25,14,5
10639,25,14,0
10640,25,14,5
10641,25,14,5
10642,25,14,6
10643,25,14,5
10644,25,14,5
10645,25,14,5
10646,25,14,5
10647,25,14,0
10648,25,14,5
10649,25,14,7
10650,25,14,2
10651,25,14,5
10652,25,14,5
10653,25,14,5
10654,25,14,5
10655,25,14,5
10656,25,14,5
10657,25,14,2
10658,25,14,2
10659,25,14,5
10660,25,14,5
10661,21,14,2
10662,25,14,2
10663,25,14,5
10664,25,14,3
10665,25,14,2
10666,25,14,5
10667,25,14,5
10668,25,14,2
10669,25,14,5
10670,25,14,5
10671,25,9,5
10672,25,9,4
10673,25,9,5
10674,25,14,2
10675,25,14,6
10676,25,14,5
10677,25,14,5
10678,25,14,5
10679,25,14,5
10680,25,14,2
10681,25,14,8
10682,25,14,5
10683,25,14,5
10684,25,14,2
10685,25,14,6
10686,25,14,2
10687,25,14,6
10688,25,14,0
10689,25,14,5
10690,25,14,5
10691,25,14,5
10692,25,14,4
10693,25,14,5
10694,21,4,5
10695,25,4,5
10696,25,4,2
10697,25,14,2
10698,25,14,2
10699,25,4,4
10700,25,14,4
10701,21,14,1
10702,21,14,1
10703,21,14,5
10704,21,14,5
10705,25,14,3
10706,21,14,4
10707,21,12,5
10708,21,8,1
10709,21,14,0
10710,21,14,0
10711,21,14,0
10712,21,14,2
10713,25,8,2
10714,21,14,2
10715,21,14,0
10716,21,14,4
10717,21,14,1
10718,21,14,4
10719,21,14,1
10720,21,14,3
10721,21,17,1
10722,21,14,1
10723,21,8,1
10724,25,14,2
10725,21,14,1
10726,21,14,5
10727,21,15,4
10728,21,15,2
10729,21,15,2
10730,21,15,6
10731,21,15,1
10732,21,15,5
10733,21,15,5
10734,21,15,1
10735,21,15,1
10736,21,15,1
10737,25,15,4
10738,25,14,1
10739,25,14,6
10740,25,14,2
10741,25,14,5
10742,21,14,2
10743,25,4,2
10744,25,14,2
10745,25,14,6
10746,25,8,0
10747,25,14,2
10748,25,8,1
10749,25,8,0
10750,21,8,1
10751,21,8,6
10752,25,8,2
10753,21,8,2
10754,21,9,4
10755,21,9,0
10756,21,9,2
10757,21,9,6
10758,21,9,0
10759,25,9,5
10760,21,9,0
10761,25,9,2
10762,21,9,5
10763,21,9,2
10764,21,9,4
10765,21,9,5
10766,21,9,4
10767,21,9,0
10768,21,9,3
10769,25,9,5
10770,21,9,5
10771,21,9,2
10772,21,9,5
10773,21,9,2
10774,21,9,5
10775,21,14,2
10776,21,9,4
10777,21,9,2
10778,21,9,2
10779,21,9,6
10780,21,9,0
10781,21,9,6
10782,21,9,4
10783,21,9,4
10784,21,14,1
10785,21,9,5
10786,21,9,5
10787,21,9,2
10788,21,9,4
10789,21,9,2
10790,21,9,4
10791,21,9,4
10792,21,9,2
10793,21,9,2
10794,25,9,4
10795,25,9,2
10796,25,9,4
10797,21,9,1
10798,25,14,2
10799,25,14,5
10800,25,14,2
10801,25,14,1
10802,21,4,5
10803,21,14,1
10804,21,14,2
10805,21,14,2
10806,21,8,2
10807,21,14,2
10808,21,14,2
10809,21,8,2
10810,21,14,5
10811,21,4,2
10812,25,8,1
10813,21,8,5
10814,25,14,6
10815,25,14,0
10816,25,14,5
10817,25,14,2
10818,25,14,2
10819,21,4,2
10820,21,10,2
10821,21,8,8
10822,21,4,2
10823,21,14,0
10824,21,17,4
10825,21,14,2
10826,21,14,2
10827,21,8,5
10828,21,8,1
10829,21,14,6
10830,25,14,1
10831,25,14,5
10832,25,14,2
10833,25,14,6
10834,21,14,6
10835,21,14,2
10836,21,8,1
10837,21,14,6
10838,21,14,1
10839,25,17,1
10840,21,8,2
10841,21,10,1
10842,21,14,2
10843,21,14,1
10844,21,14,8
10845,21,4,2
10846,21,14,6
10847,21,14,4
10848,21,14,2
10849,25,14,0
10850,25,14,2
10851,25,14,2
10852,25,14,2
10853,25,14,2
10854,25,14,1
10855,25,4,5
10856,25,4,2
10857,25,4,2
10858,25,14,2
10859,25,14,0
10860,25,4,5
10861,25,14,2
10862,25,14,6
10863,21,1,3
10864,25,14,5
10865,25,14,0
10866,25,14,4
10867,25,0,6
10868,25,14,2
10869,25,14,5
10870,25,14,4
10871,25,14,7
10872,25,14,2
10873,25,14,5
10874,25,14,1
10875,21,14,2
10876,21,3,1
10877,21,3,2
10878,21,3,4
10879,21,3,8
10880,21,3,2
10881,21,3,2
10882,21,3,4
10883,21,3,5
10884,21,3,1
10885,21,3,1
10886,25,3,2
10887,25,3,2
10888,21,3,1
10889,21,3,4
10890,21,3,4
10891,21,3,2
10892,21,3,1
10893,21,3,2
10894,21,3,1
10895,21,3,1
10896,21,3,1
10897,21,3,4
10898,21,3,1
10899,21,3,8
10900,21,3,5
10901,21,3,1
10902,21,3,5
10903,21,3,0
10904,25,3,2
10905,21,3,5
10906,21,3,1
10907,25,3,0
10908,25,3,2
10909,21,3,4
10910,21,3,1
10911,21,3,3
10912,21,3,1
10913,21,3,0
10914,21,3,4
10915,21,14,1
10916,21,4,2
10917,21,14,2
10918,21,8,1
10919,25,8,4
10920,21,8,1
10921,21,4,2
10922,21,14,7
10923,21,14,2
10924,21,14,6
10925,21,14,6
10926,21,14,6
10927,21,14,2
10928,21,14,2
10929,21,14,6
10930,21,14,4
10931,21,14,4
10932,21,14,5
10933,21,14,5
10934,21,14,5
10935,21,14,6
10936,21,14,5
10937,21,14,4
10938,21,14,2
10939,21,14,6
10940,25,4,0
10941,25,8,0
10942,21,8,1
10943,25,4,2
10944,25,14,2
10945,25,14,1
10946,25,14,7
10947,25,14,5
10948,25,14,2
10949,25,14,5
10950,25,4,5
10951,25,4,5
10952,25,4,4
10953,25,4,5
10954,25,4,2
10955,25,14,2
10956,25,17,2
10957,25,17,1
10958,21,14,0
10959,21,14,0
10960,21,14,0
10961,21,14,0
10962,21,14,2
10963,21,14,5
10964,25,14,7
10965,25,14,6
10966,25,14,6
10967,25,14,7
10968,21,14,0
10969,25,14,0
10970,25,14,6
10971,21,14,5
10972,25,14,6
10973,25,14,3
10974,21,14,1
10975,21,14,0
10976,21,14,2
10977,21,14,4
10978,21,14,4
10979,21,14,7
10980,21,14,2
10981,21,14,3
10982,21,14,2
10983,21,14,5
10984,21,14,5
10985,25,14,4
10986,25,14,0
10987,21,14,2
10988,21,14,2
10989,25,14,4
10990,25,14,6
10991,25,14,7
10992,21,14,1
10993,25,14,5
10994,21,4,1
10995,25,14,1
10996,21,14,2
10997,21,8,1
10998,21,8,4
10999,25,14,0
11000,21,14,6
11001,25,14,2
11002,25,14,4
11003,25,14,5
11004,25,14,5
11005,25,0,5
11006,25,14,5
11007,25,4,5
11008,25,14,5
11009,25,4,1
11010,25,14,6
11011,25,4,0
11012,25,4,0
11013,25,4,2
11014,25,4,2
11015,25,4,6
11016,21,4,1
11017,21,4,1
11018,25,4,7
11019,21,14,2
11020,25,14,6
11021,25,14,4
11022,25,14,5
11023,25,14,2
11024,21,14,1
11025,21,14,1
11026,21,14,4
11027,21,4,1
11028,25,4,2
11029,21,14,6
11030,25,14,0
11031,25,14,0
11032,21,14,2
11033,21,14,1
11034,21,0,1
11035,21,0,7
11036,21,0,2
11037,21,14,5
11038,21,14,1
11039,21,14,4
11040,21,14,2
11041,21,14,8
11042,25,14,5
11043,25,4,1
11044,25,17,5
11045,21,15,1
11046,21,15,1
11047,21,10,2
11048,21,10,3
11049,21,10,2
11050,21,10,1
11051,21,10,2
11052,21,10,1
11053,21,15,7
11054,21,10,2
11055,21,10,1
11056,21,10,2
11057,21,15,2
11058,25,15,2
11059,21,15,2
11060,21,10,5
11061,21,10,2
11062,21,10,2
11063,21,10,3
11064,21,10,2
11065,25,15,8
11066,25,15,7
11067,21,15,2
11068,25,15,2
11069,25,15,7
11070,25,15,2
11071,21,15,2
11072,25,15,2
11073,21,15,1
11074,21,15,2
11075,21,15,2
11076,25,15,2
11077,21,15,6
11078,25,15,5
11079,25,15,2
11080,21,15,7
11081,21,15,0
11082,21,15,7
11083,21,15,2
11084,25,15,2
11085,25,15,1
11086,25,15,0
11087,21,14,2
11088,21,14,2
11089,21,15,2
11090,21,15,2
11091,25,15,6
11092,25,15,2
11093,25,15,2
11094,21,15,8
11095,21,15,2
11096,21,15,2
11097,21,15,1
11098,21,10,2
11099,21,15,2
11100,25,15,2
11101,21,15,4
11102,21,15,1
11103,21,15,1
11104,21,15,2
11105,21,15,2
11106,21,10,1
11107,25,10,1
11108,21,10,2
11109,25,15,4
11110,21,15,1
11111,25,15,2
11112,25,15,2
11113,21,15,5
11114,21,15,1
11115,25,15,2
11116,25,15,1
11117,21,10,2
11118,25,14,0
11119,25,14,0
11120,21,8,2
11121,25,14,6
11122,25,14,7
11123,25,14,5
11124,25,14,5
11125,25,8,2
11126,21,17,1
11127,21,14,2
11128,21,14,2
11129,21,8,2
11130,21,14,7
11131,21,14,6
11132,25,14,6
11133,25,14,1
11134,25,14,5
11135,25,14,2
11136,25,14,4
11137,21,14,4
11138,21,14,5
11139,21,14,8
11140,25,8,0
11141,21,14,4
11142,25,14,5
11143,25,14,6
11144,25,14,2
11145,25,14,1
11146,21,8,2
11147,21,8,1
11148,21,14,1
11149,21,10,3
11150,21,8,2
11151,25,14,6
11152,21,14,5
11153,25,8,0
11154,21,10,2
11155,21,8,2
11156,21,17,0
11157,21,8,0
11158,21,8,1
11159,21,8,4
11160,21,8,2
11161,21,8,2
11162,21,17,2
11163,21,8,1
11164,25,4,5
11165,21,17,1
11166,21,9,0
11167,21,9,4
11168,25,17,2
11169,21,4,1
11170,21,8,1
11171,21,8,2
11172,25,8,2
11173,21,8,1
11174,21,17,2
11175,21,14,2
11176,21,17,4
11177,21,14,2
11178,25,14,1
11179,21,17,1
11180,25,14,1
11181,21,14,1
11182,21,17,6
11183,21,14,1
11184,21,4,4
11185,21,17,2
11186,21,8,2
11187,25,14,6
11188,21,17,1
11189,21,17,2
11190,21,17,3
11191,21,17,2
11192,21,17,1
11193,21,17,4
11194,25,8,0
11195,21,14,1
11196,21,8,0
11197,21,8,2
11198,25,14,2
11199,21,12,1
11200,25,2,3
11201,21,8,1
11202,21,8,2
11203,25,14,0
11204,21,8,1
11205,21,8,1
11206,21,8,2
11207,21,8,1
11208,25,8,2
11209,21,17,2
11210,21,8,2
11211,21,8,2
11212,25,8,2
11213,21,8,1
11214,25,8,0
11215,21,2,2
11216,25,8,2
11217,21,14,2
11218,21,9,0
11219,21,8,1
11220,21,14,2
11221,21,4,0
11222,21,8,2
11223,21,17,2
11224,21,17,2
11225,21,4,2
11226,25,8,1
11227,21,8,2
11228,21,14,6
11229,25,17,7
11230,25,8,0
11231,25,8,1
11232,25,14,2
11233,21,14,1
11234,21,4,0
11235,21,8,6
11236,21,8,1
11237,25,8,1
11238,25,8,2
11239,25,8,2
11240,25,14,1
11241,21,8,1
11242,21,8,5
11243,21,8,1
11244,21,17,2
11245,25,14,0
11246,25,14,0
11247,25,14,2
11248,21,17,1
11249,21,14,0
11250,21,12,5
11251,21,8,4
11252,21,8,1
11253,21,4,1
11254,21,17,2
11255,21,14,1
11256,21,17,1
11257,21,14,2
11258,21,14,2
11259,21,8,2
11260,21,14,0
11261,21,8,7
11262,25,14,6
11263,21,9,7
11264,21,17,1
11265,21,8,2
11266,21,14,2
11267,21,17,2
11268,21,17,2
11269,21,4,1
11270,21,9,2
11271,21,4,1
11272,21,4,2
11273,25,14,1
11274,21,14,1
11275,21,14,3
11276,21,8,1
11277,21,14,3
11278,25,4,1
11279,21,8,3
11280,21,17,2
11281,21,14,6
11282,21,14,1
11283,21,4,5
11284,21,14,5
11285,21,17,1
11286,21,14,2
11287,25,8,2
11288,25,14,2
11289,21,8,2
11290,21,8,1
11291,21,4,1
11292,21,17,2
11293,21,9,4
11294,21,8,1
11295,21,14,1
11296,21,14,7
11297,21,14,2
11298,25,14,1
11299,25,14,2
11300,25,14,1
11301,25,14,0
11302,25,14,0
11303,21,15,4
11304,21,14,4
11305,21,14,2
11306,25,14,2
11307,25,14,5
11308,25,14,4
11309,21,14,6
11310,25,14,4
11311,21,8,2
11312,25,4,2
11313,21,14,5
11314,25,17,5
11315,25,14,4
11316,25,14,2
11317,25,14,1
11318,25,14,7
11319,25,14,7
11320,25,14,7
11321,25,14,1
11322,25,14,1
11323,25,14,7
11324,25,14,8
11325,25,14,7
11326,25,14,4
11327,25,14,6
11328,21,8,0
11329,21,8,1
11330,21,14,1
11331,21,14,2
11332,21,8,1
11333,21,8,1
11334,21,8,0
11335,21,8,2
11336,21,8,4
11337,21,14,7
11338,21,14,0
11339,21,14,2
11340,21,8,1
11341,21,8,2
11342,25,14,4
11343,21,2,4
11344,21,15,7
11345,21,8,2
11346,21,4,2
11347,25,14,1
11348,25,14,2
11349,25,14,0
11350,25,14,6
11351,25,14,2
11352,25,14,2
11353,21,14,0
11354,21,14,5
11355,21,14,0
11356,21,14,5
11357,25,14,5
11358,21,4,5
11359,25,4,2
11360,21,4,6
11361,21,14,1
11362,21,8,4
11363,25,2,7
11364,21,3,2
11365,25,14,2
11366,25,14,0
11367,21,8,1
11368,21,14,2
11369,21,8,1
11370,25,14,0
11371,25,14,5
11372,25,4,5
11373,25,4,1
11374,25,4,5
11375,21,14,5
11376,21,14,1
11377,25,14,2
11378,21,8,1
11379,21,8,2
11380,21,8,2
11381,21,4,1
11382,25,14,2
11383,21,15,4
11384,25,17,2
11385,21,10,1
11386,25,10,5
11387,25,10,2
11388,25,10,2
11389,25,10,1
11390,25,10,1
11391,25,15,2
11392,25,10,2
11393,25,10,2
11394,21,10,2
11395,21,10,2
11396,25,10,1
11397,21,15,2
11398,21,10,2
11399,21,10,1
11400,25,10,3
11401,25,10,2
11402,25,10,2
11403,21,10,2
11404,21,10,2
11405,21,10,2
11406,21,10,1
11407,21,10,1
11408,21,10,2
11409,21,10,1
11410,21,10,1
11411,21,10,3
11412,21,10,0
11413,21,10,1
11414,21,10,5
11415,25,10,2
11416,21,8,4
11417,21,8,2
11418,21,8,1
11419,21,14,7
11420,21,14,0
11421,21,14,4
11422,25,14,2
11423,25,14,2
11424,21,17,0
11425,25,17,6
11426,25,17,2
11427,21,17,2
11428,21,14,6
11429,21,14,8
11430,21,8,1
11431,21,8,4
11432,25,17,1
11433,25,17,0
11434,21,17,1
11435,21,17,2
11436,21,14,0
11437,21,17,2
11438,25,14,6
11439,25,14,2
11440,21,17,2
11441,21,14,6
11442,21,14,3
11443,25,17,2
11444,21,17,2
11445,25,17,5
11446,25,8,2
11447,21,8,1
11448,25,17,2
11449,25,8,2
11450,21,14,1
11451,21,17,1
11452,21,17,4
11453,21,14,4
11454,21,14,2
11455,21,14,2
11456,25,14,6
11457,21,14,6
11458,21,17,2
11459,21,8,1
11460,21,14,2
11461,21,14,6
11462,25,4,2
11463,21,8,2
11464,21,14,4
11465,21,4,5
11466,25,17,2
11467,25,8,0
11468,25,4,6
11469,25,4,5
11470,25,4,1
11471,25,4,2
11472,25,4,0
11473,25,4,2
11474,25,14,3
11475,25,14,2
11476,25,4,2
11477,25,14,6
11478,25,4,1
11479,25,14,0
11480,25,14,6
11481,25,14,2
11482,25,4,2
11483,25,4,2
11484,25,4,1
11485,21,14,6
11486,21,8,3
11487,21,8,1
11488,21,8,1
11489,21,8,4
11490,21,8,5
11491,21,14,6
11492,21,8,1
11493,21,8,1
11494,21,14,2
11495,21,14,1
11496,21,14,2
11497,21,8,2
11498,25,14,2
11499,21,8,2
11500,21,14,4
11501,21,14,2
11502,21,14,4
11503,25,14,2
11504,21,14,2
11505,21,8,8
11506,21,14,2
11507,21,8,2
11508,25,14,2
11509,21,14,2
11510,21,14,2
11511,21,8,2
11512,21,8,4
11513,21,8,1
11514,25,14,5
11515,21,8,2
11516,25,14,0
11517,21,8,4
11518,21,8,4
11519,21,8,2
11520,25,14,2
11521,21,8,2
11522,21,8,2
11523,21,8,2
11524,21,17,5
11525,21,10,2
11526,21,10,2
11527,21,14,5
11528,21,17,2
11529,21,14,0
11530,25,8,5
11531,25,8,0
11532,25,4,6
11533,25,4,5
11534,25,14,2
11535,25,14,5
11536,25,14,2
11537,25,4,5
11538,25,4,0
11539,25,4,2
11540,25,4,2
11541,25,4,5
11542,25,9,5
11543,21,14,0
11544,21,4,4
11545,25,4,2
11546,21,14,2
11547,25,14,0
11548,25,14,2
11549,25,14,2
11550,25,4,2
11551,21,14,6
11552,25,4,1
11553,25,14,6
11554,21,14,2
11555,25,14,2
11556,25,14,2
11557,25,14,5
11558,25,14,2
11559,25,14,5
11560,25,4,2
11561,25,4,5
11562,25,4,6
11563,25,4,2
11564,25,4,5
11565,21,9,6
11566,21,9,2
11567,25,4,5
11568,25,4,5
11569,25,4,0
11570,25,4,2
11571,21,14,0
11572,21,14,5
11573,25,14,4
11574,25,14,2
11575,25,14,5
11576,25,4,2
11577,21,14,0
11578,25,14,5
11579,25,14,5
11580,25,9,5
11581,25,9,2
11582,25,14,5
11583,25,14,5
11584,21,14,2
11585,25,9,5
11586,25,14,4
11587,25,4,2
11588,25,9,5
11589,25,9,5
11590,25,4,5
11591,25,9,5
11592,21,14,4
11593,25,14,5
11594,25,9,5
11595,25,9,2
11596,25,9,5
11597,25,4,1
11598,21,14,8
11599,25,14,5
11600,25,14,5
11601,25,14,5
11602,25,4,5
11603,25,4,5
11604,25,14,2
11605,21,14,1
11606,25,14,7
11607,25,4,2
11608,25,14,2
11609,21,8,0
11610,25,14,1
11611,25,14,2
11612,25,4,6
11613,25,9,5
11614,25,4,5
11615,21,9,2
11616,25,14,2
11617,21,9,5
11618,25,9,7
11619,21,9,1
11620,25,14,5
11621,21,9,5
11622,21,14,6
11623,25,4,2
11624,25,4,4
11625,21,14,4
11626,21,14,1
11627,28,9,1
11628,28,13,4
11629,28,13,0
11630,28,9,2
11631,28,14,1
11632,28,12,0
11633,28,11,5
11634,28,11,4
11635,28,11,4
11636,28,11,4
11637,28,11,1
11638,28,14,2
11639,28,12,1
11640,28,12,2
11641,28,12,1
11642,28,12,4
11643,28,12,1
11644,28,12,4
11645,28,12,6
11646,28,12,1
11647,28,9,4
11648,28,9,2
11649,28,12,2
11650,28,12,6
11651,28,13,2
11652,28,9,0
11653,28,9,1
11654,28,9,5
11655,28,9,2
11656,28,9,2
11657,28,9,1
11658,28,9,4
11659,28,9,1
11660,28,12,2
11661,28,12,5
11662,28,3,4
11663,28,3,2
11664,28,12,6
11665,28,12,1
11666,28,12,1
11667,28,12,2
11668,28,14,0
11669,7,15,4
11670,7,15,4
11671,7,15,2
11672,7,15,1
11673,7,9,2
11674,7,15,2
11675,7,9,4
11676,7,9,3
11677,7,15,2
11678,7,15,6
11679,7,15,8
11680,7,15,6
11681,7,15,3
11682,7,15,2
11683,7,9,2
11684,7,15,6
11685,7,15,4
11686,7,15,2
11687,7,15,8
11688,7,15,2
11689,7,14,4
11690,7,9,6
11691,7,9,4
11692,7,9,3
11693,7,17,6
11694,7,0,1
11695,7,15,6
11696,7,9,3
11697,7,15,4
11698,7,9,1
11699,7,9,6
11700,7,9,6
11701,7,9,1
11702,7,9,2
11703,7,9,4
11704,7,9,6
11705,7,9,5
11706,7,15,2
11707,7,14,8
11708,7,9,4
11709,7,9,1
11710,7,9,3
11711,7,15,2
11712,7,15,2
11713,7,14,4
11714,7,15,4
11715,7,15,1
11716,7,14,2
11717,7,15,2
11718,7,15,3
11719,7,15,6
11720,7,15,2
11721,7,15,2
11722,7,8,6
11723,7,15,6
11724,7,15,6
11725,7,15,2
11726,7,9,1
11727,7,15,2
11728,7,15,3
11729,7,15,2
11730,7,15,2
11731,7,15,2
11732,7,9,2
11733,7,15,4
11734,7,9,2
11735,7,15,2
11736,7,9,0
11737,7,15,4
11738,7,9,1
11739,7,9,2
11740,24,8,2
11741,24,4,1
11742,25,4,2
11743,24,8,2
11744,24,8,2
11745,24,8,2
11746,24,8,2
11747,24,8,2
11748,24,8,2
11749,24,8,1
11750,24,4,2
11751,24,8,2
11752,24,9,1
11753,25,17,2
11754,24,8,2
11755,24,8,2
11756,24,8,2
11757,25,8,2
11758,24,9,5
11759,24,8,2
11760,24,8,2
11761,24,17,2
11762,24,17,2
11763,24,17,4
11764,24,17,2
11765,24,8,2
11766,25,8,2
11767,24,8,2
11768,24,4,2
11769,24,4,2
11770,24,8,2
11771,25,4,2
11772,24,4,2
11773,24,4,2
11774,24,15,2
11775,24,4,2
11776,24,8,2
11777,24,8,6
11778,24,8,2
11779,24,8,2
11780,24,8,3
11781,24,8,2
11782,24,8,2
11783,24,17,1
11784,24,17,2
11785,24,17,4
11786,24,17,3
11787,24,17,1
11788,24,17,1
11789,25,8,2
11790,25,8,2
11791,25,8,2
11792,24,8,2
11793,24,4,2
11794,24,4,2
11795,24,4,3
11796,24,4,2
11797,24,4,2
11798,24,4,1
11799,24,8,1
11800,24,8,1
11801,24,17,2
11802,24,17,1
11803,24,17,4
11804,24,8,1
11805,24,17,2
11806,24,17,2
11807,24,17,1
11808,24,17,1
11809,24,17,1
11810,24,17,4
11811,24,17,2
11812,24,17,2
11813,24,17,2
11814,24,17,1
11815,24,17,1
11816,24,17,2
11817,24,17,2
11818,24,17,2
11819,24,10,2
11820,24,8,2
11821,24,8,2
11822,24,8,2
11823,24,8,4
11824,24,8,2
11825,24,8,1
11826,24,17,2
11827,24,8,2
11828,24,8,2
11829,24,8,2
11830,24,8,2
11831,24,8,2
11832,24,4,2
11833,24,10,2
11834,24,8,1
11835,24,8,2
11836,24,8,2
11837,24,8,2
11838,24,17,2
11839,24,9,2
11840,24,4,2
11841,24,4,2
11842,24,4,2
11843,24,4,2
11844,24,4,2
11845,24,4,4
11846,24,8,2
11847,24,17,1
11848,24,17,2
11849,25,4,2
